lat,lon,region,species,elevation,start,end,source,name
42.04,9.12,europe,PINI,1400,1518,1980,ITRDB,fran027
43.52,7.2,europe,PCAB,2050,1715,1977,ITRDB,fran028
53.34,8,europe,PCAB,1080,1904,1994,ITRDB,fran032w
53.59,7.05,europe,PCAB,230,1931,1994,ITRDB,fran033w
45.53,5.44,europe,PCAB,1340,1891,1975,ITRDB,fran034w
44.38,6.47,europe,PICE,2300,1560,2000,ITRDB,fran035
44.38,6.5,europe,PICE,2350,1550,2000,ITRDB,fran036
44.38,6.48,europe,LADE,2300,1754,2000,ITRDB,fran037
42.05,9.12,europe,ABAL,1500,1678,1980,ITRDB,fran038
46.38,6.05,europe,PCAB,1100,1732,1990,ITRDB,fran039
46.45,6,europe,PCAB,1000,1803,1910,ITRDB,fran040
48,6.09,europe,FASY,1230,1781,2003,ITRDB,fran041
42.28,2.07,europe,PIUN,2400,1788,2004,ITRDB,fran042
42.51,0.09,europe,PIUN,2400,1324,2005,ITRDB,fran043
44.05,7.28,europe,LADE,2230,1446,2007,ITRDB,fran044
44.03,7.29,europe,LADE,2060,946,2007,ITRDB,fran045
44.06,7.28,europe,LADE,2160,1356,2007,ITRDB,fran046
42.29,2.25,europe,PIUN,2300,1798,2005,ITRDB,fran047
44.35,1.07,europe,QURO,40,1994,2012,ITRDB,fran048
43.19,5.44,europe,PINE,1000,4319,544,ITRDB,fran2
43.24,5.3,europe,PINE,500,4324,530,ITRDB,fran4
44.22,5.37,europe,PINE,1100,4422,537,ITRDB,fran5
43.19,5.44,europe,PINE,750,4319,544,ITRDB,fran6
44.1,5.15,europe,PINE,1400,4410,515,ITRDB,fran8
44.1,5.15,europe,PINE,1600,4410,515,ITRDB,fran9
42,45.1,europe,TABA,2000,1526,1980,ITRDB,geor001
51.01,7.08,europe,QURO,256,1804,1973,ITRDB,germ001
50.55,7.09,europe,QURO,430,1776,1972,ITRDB,germ003
52.15,8.54,europe,QURO,141,1847,1972,ITRDB,germ004
52.11,9.17,europe,QURO,955,1843,1971,ITRDB,germ005
52.07,9.12,europe,QURO,689,1841,1972,ITRDB,germ006
52.1,8.58,europe,QURO,312,1787,1972,ITRDB,germ007
51.55,9.12,europe,QURO,951,1830,1972,ITRDB,germ008
52.2,9.02,europe,QURO,164,1819,1972,ITRDB,germ009
53.3,10,europe,QURO,16,1340,1967,ITRDB,germ011
54.3,9.3,europe,QURO,98,1800,1969,ITRDB,germ012
48.34,26.05,europe,PINE,740,1769,1971,ITRDB,germ014
48.34,26.05,europe,PINE,740,1769,1971,ITRDB,germ015
48.34,26.05,europe,PINE,740,1778,1971,ITRDB,germ016
48.34,26.05,europe,PINE,740,1778,1971,ITRDB,germ017
48.34,26.05,europe,PINE,740,1778,1971,ITRDB,germ018
49.07,13.08,europe,PCAB,1420,1806,1997,ITRDB,germ033
48.55,12.35,europe,PCAB,370,1837,1998,ITRDB,germ034
48.55,12.08,europe,PCAB,390,1845,1996,ITRDB,germ035
48.58,11.59,europe,PCAB,425,1806,1996,ITRDB,germ036
49.02,12.33,europe,PCAB,680,1862,1996,ITRDB,germ037
49.03,12.49,europe,PCAB,970,1896,1996,ITRDB,germ038
49.05,13.06,europe,PCAB,1208,1812,1996,ITRDB,germ039
49.06,13.2,europe,PCAB,1325,1540,1995,ITRDB,germ040
47.48,8.05,europe,PCAB,1200,1932,1992,ITRDB,germ041w
48.03,7.4,europe,PCAB,270,1903,1995,ITRDB,germ042w
48.05,7.41,europe,ABAL,440,1926,1995,ITRDB,germ043w
47.5,7.42,europe,PCAB,390,1890,1995,ITRDB,germ044w
47.5,7.42,europe,ABAL,390,1894,1995,ITRDB,germ045w
47.48,7.45,europe,PCAB,930,1844,1995,ITRDB,germ046w
47.48,7.45,europe,ABAL,930,1844,1995,ITRDB,germ047w
47.5,7.59,europe,PCAB,1320,1871,1995,ITRDB,germ048w
48.02,8.21,europe,PCAB,880,1897,1994,ITRDB,germ050w
48.02,8.21,europe,ABAL,880,1898,1994,ITRDB,germ051w
47.51,8.02,europe,PCAB,1250,1756,1995,ITRDB,germ052w
47.51,7.47,europe,PCAB,490,1881,1995,ITRDB,germ053w
47.51,7.46,europe,ABAL,460,1864,1995,ITRDB,germ054w
47.47,7.45,europe,PCAB,940,1867,1995,ITRDB,germ055w
47.47,7.45,europe,ABAL,940,1841,1995,ITRDB,germ056w
49.12,12.23,europe,PCAB,450,1864,2001,ITRDB,germ057
49.11,12.39,europe,PCAB,500,1885,2001,ITRDB,germ058
48.55,12.37,europe,PCAB,380,1917,2001,ITRDB,germ059
48.59,12.34,europe,ABAL,420,1859,1997,ITRDB,germ060
48.57,11.56,europe,ABAL,460,1822,1996,ITRDB,germ061
47.26,11.15,europe,PCAB,925,1490,1803,ITRDB,germ062
47.26,11.15,europe,PCAB,925,1605,1805,ITRDB,germ063
47.26,11.15,europe,PCAB,925,1630,1793,ITRDB,germ064
49.01,12.06,europe,ABAL,,1342,1387,ITRDB,germ065
49.01,12.06,europe,ABAL,,1264,1338,ITRDB,germ066
48.56,12.02,europe,ABAL,,1748,1802,ITRDB,germ067
49.01,12.06,europe,ABAL,,1490,1607,ITRDB,germ068
49.01,12.06,europe,ABAL,,1591,1826,ITRDB,germ069
49.01,12.06,europe,ABAL,,1562,1710,ITRDB,germ070
49.01,12.06,europe,ABAL,,1475,1642,ITRDB,germ071
49.01,12.06,europe,ABAL,,1498,1642,ITRDB,germ072
49.01,12.06,europe,ABAL,,1621,1752,ITRDB,germ073
49.01,12.06,europe,ABAL,,1223,1332,ITRDB,germ074
48.53,12.34,europe,ABAL,,1724,1901,ITRDB,germ075
48.53,12.34,europe,ABAL,,1629,1717,ITRDB,germ077
48.53,12.34,europe,ABAL,,1534,1659,ITRDB,germ078
48.53,12.34,europe,ABAL,,1490,1538,ITRDB,germ079
49.01,12.06,europe,ABAL,,1410,1455,ITRDB,germ080
49.01,12.06,europe,ABAL,,1703,1807,ITRDB,germ081
49.01,12.06,europe,ABAL,,1724,1808,ITRDB,germ083
49.01,12.06,europe,ABAL,,1499,1607,ITRDB,germ084
49.01,12.06,europe,ABAL,,1626,1698,ITRDB,germ085
48.58,12.41,europe,ABAL,,1719,1825,ITRDB,germ086
48.58,12.41,europe,ABAL,,1633,1782,ITRDB,germ087
49.01,12.06,europe,ABAL,,1712,1861,ITRDB,germ088
48.32,12.09,europe,ABAL,,1370,1539,ITRDB,germ089
49.01,12.06,europe,ABAL,,1649,1838,ITRDB,germ090
49.01,12.06,europe,ABAL,,1548,1714,ITRDB,germ091
49.01,12.06,europe,ABAL,,1560,1672,ITRDB,germ092
48.53,12.34,europe,ABAL,,1733,1825,ITRDB,germ094
48.51,12.24,europe,ABAL,,1757,1844,ITRDB,germ095
49.01,12.06,europe,ABAL,,1538,1625,ITRDB,germ096
48.53,12.34,europe,ABAL,,1773,1874,ITRDB,germ097
48.53,12.34,europe,ABAL,,1683,1839,ITRDB,germ098
49.47,10.3,europe,QUPE,350,1877,1947,ITRDB,germ1
48.53,12.34,europe,ABAL,,1508,1579,ITRDB,germ100
49.01,12.06,europe,ABAL,,1740,1930,ITRDB,germ102
49.01,12.06,europe,ABAL,,1702,1828,ITRDB,germ103
49.01,12.06,europe,ABAL,,1656,1800,ITRDB,germ104
49.01,12.06,europe,ABAL,,1499,1588,ITRDB,germ105
49.01,12.06,europe,ABAL,,1789,1885,ITRDB,germ106
49.01,12.06,europe,PCAB,,1627,1678,ITRDB,germ107
49.01,12.06,europe,PCAB,,1702,1810,ITRDB,germ108
49.01,12.06,europe,PCAB,,1715,1826,ITRDB,germ109
47.23,11.45,europe,PCEX,1150,1573,1961,ITRDB,germ11
49.01,12.06,europe,PCAB,,1584,1710,ITRDB,germ110
49.01,12.06,europe,PCAB,,1498,1642,ITRDB,germ111
48.53,12.34,europe,PCAB,,1712,1780,ITRDB,germ112
48.53,12.34,europe,PCAB,,1720,1783,ITRDB,germ113
48.53,12.34,europe,PCAB,,1809,1901,ITRDB,germ114
48.53,12.34,europe,PCAB,,1749,1856,ITRDB,germ115
48.53,12.34,europe,PCAB,,1606,1704,ITRDB,germ116
48.53,12.34,europe,PCAB,,1628,1701,ITRDB,germ117
48.53,12.34,europe,PCAB,,1456,1538,ITRDB,germ118
49.01,12.06,europe,PCAB,,1485,1578,ITRDB,germ119
48.5,12.2,europe,PCAB,,1743,1845,ITRDB,germ120
49.01,12.06,europe,PCAB,,1700,1808,ITRDB,germ121
48.32,12.09,europe,PCAB,,1489,1555,ITRDB,germ122
49.01,12.06,europe,ABAL,,1490,1606,ITRDB,germ123
48.49,12.48,europe,PCAB,,1604,1721,ITRDB,germ124
49.01,12.06,europe,PCAB,,1735,1839,ITRDB,germ125
48.58,12.41,europe,PCAB,,1651,1782,ITRDB,germ126
49.01,12.06,europe,PCAB,,1746,1860,ITRDB,germ127
48.55,12.4,europe,PCAB,,1617,1682,ITRDB,germ128
49.01,12.06,europe,PCAB,,1708,1837,ITRDB,germ129
49.01,12.06,europe,PCAB,,1560,1676,ITRDB,germ130
48.42,12.01,europe,PCAB,,1616,1692,ITRDB,germ131
48.51,12.24,europe,PCAB,,1773,1844,ITRDB,germ132
49.01,12.06,europe,PCAB,,1493,1626,ITRDB,germ133
49.01,12.06,europe,PCAB,,1802,1929,ITRDB,germ134
49.01,12.06,europe,PCAB,,1628,1721,ITRDB,germ135
48.53,12.34,europe,PCAB,,1754,1874,ITRDB,germ136
48.53,12.34,europe,PCAB,,1714,1780,ITRDB,germ137
48.53,12.34,europe,PCAB,,1764,1879,ITRDB,germ138
48.53,12.34,europe,PCAB,,1737,1879,ITRDB,germ139
48.45,13,europe,PCEX,940,1622,1951,ITRDB,germ14
48.53,12.34,europe,PCAB,,1750,1841,ITRDB,germ140
48.53,12.34,europe,PCAB,,1557,1762,ITRDB,germ141
48.53,12.34,europe,PCAB,,1707,1826,ITRDB,germ142
48.53,12.34,europe,PCAB,,1581,1704,ITRDB,germ143
49.01,12.06,europe,PCAB,,1730,1828,ITRDB,germ144
49.01,12.06,europe,PCAB,,1483,1588,ITRDB,germ145
49.53,10.25,europe,PCAB,,1613,1731,ITRDB,germ146
49.01,12.06,europe,PCAB,,1807,1885,ITRDB,germ147
51.1,8.57,europe,FASY,340,1770,2005,ITRDB,germ148
51.1,8.58,europe,FASY,310,1835,2005,ITRDB,germ149
49.53,9.24,europe,FASY,450,1684,1962,ITRDB,germ15
51.1,8.58,europe,QUPE,290,1837,2005,ITRDB,germ150
51.11,9,europe,FASY,280,1764,2005,ITRDB,germ151
51.1,8.57,europe,FASY,420,1789,2005,ITRDB,germ152
51.09,9.05,europe,PISY,360,1862,2005,ITRDB,germ153
51.09,9.05,europe,QUPE,350,1809,2005,ITRDB,germ154
51.09,9.05,europe,QUPE,365,1855,2005,ITRDB,germ155
51.09,9.05,europe,QUPE,360,1846,2005,ITRDB,germ156
51.09,9.04,europe,QUPE,400,1849,2005,ITRDB,germ157
51.09,9.04,europe,QUPE,390,1847,2005,ITRDB,germ158
51.09,8.59,europe,PCAB,340,1880,2005,ITRDB,germ159
50.15,10.15,europe,PCEX,550,1830,1955,ITRDB,germ16
51.09,8.59,europe,PISY,350,1871,2005,ITRDB,germ160
51.09,8.54,europe,PSME,350,1907,2009,ITRDB,germ161
50.07,6.52,europe,PCAB,470,1924,2009,ITRDB,germ162
50.39,7.14,europe,FASY,230,1899,2004,ITRDB,germ163
50.4,7.14,europe,FASY,360,1851,2004,ITRDB,germ164
50.4,7.14,europe,QUPE,370,1847,2004,ITRDB,germ165
50.4,7.14,europe,QUPE,375,1868,2004,ITRDB,germ166
50.4,7.14,europe,FASY,340,1850,2004,ITRDB,germ167
50.4,7.02,europe,QURO,185,1829,2005,ITRDB,germ168
50.4,7.02,europe,QURO,185,1836,2005,ITRDB,germ169
49.29,10.35,europe,PCEX,410,1841,1972,ITRDB,germ17
50.41,7.02,europe,QURO,165,1846,2006,ITRDB,germ170
50.41,7.13,europe,QUPE,280,1890,2005,ITRDB,germ171
50.42,7.12,europe,PCAB,170,1916,2008,ITRDB,germ172
50.39,6.19,europe,QUPE,320,1828,2004,ITRDB,germ173
50.39,6.19,europe,FASY,320,1829,2004,ITRDB,germ174
50.36,6.27,europe,FASY,530,1823,2004,ITRDB,germ175
50.36,6.27,europe,PSME,525,1889,2004,ITRDB,germ176
50.36,6.29,europe,FASY,470,1858,2004,ITRDB,germ177
50.26,6.33,europe,QUPE,560,1848,2004,ITRDB,germ178
50.4,6.16,europe,QUPE,460,1806,2004,ITRDB,germ179
48.01,8.3,europe,PCEX,770,1906,1973,ITRDB,germ18
50.4,6.16,europe,FASY,440,1858,2005,ITRDB,germ180
50.36,6.25,europe,QUPE,400,1808,2004,ITRDB,germ181
50.34,6.21,europe,FASY,490,1817,2004,ITRDB,germ182
50.34,6.21,europe,QUPE,500,1835,2004,ITRDB,germ183
50.34,6.21,europe,FASY,480,1818,2004,ITRDB,germ184
50.35,6.28,europe,PCAB,470,1864,2004,ITRDB,germ185
50.35,6.28,europe,PISY,490,1854,2005,ITRDB,germ186
50.3,6.34,europe,PISY,490,1844,2009,ITRDB,germ187
50.36,6.29,europe,PISY,415,1854,2011,ITRDB,germ188
50.43,8.06,europe,PCAB,520,1877,2005,ITRDB,germ189
50.43,8.07,europe,FASY,500,1839,2005,ITRDB,germ190
50.43,8.07,europe,QUPE,450,1723,2005,ITRDB,germ191
50.51,8.13,europe,PCAB,440,1872,2005,ITRDB,germ192
50.51,8.13,europe,FASY,440,1856,2005,ITRDB,germ193
50.51,8.13,europe,QUPE,440,1852,2005,ITRDB,germ194
50.55,6.25,europe,QURO,105,1822,2005,ITRDB,germ195
50.55,6.25,europe,QURO,103,1749,2005,ITRDB,germ196
51.02,6.48,europe,QUPE,45,1852,2005,ITRDB,germ197
50.47,6.5,europe,FASY,155,1864,2005,ITRDB,germ198
50.47,6.5,europe,QURO,155,1848,2005,ITRDB,germ199
50.58,7.43,europe,QUPE,385,1854,2005,ITRDB,germ200
50.58,7.43,europe,FASY,260,1857,2005,ITRDB,germ201
50.58,7.43,europe,QUPE,260,1777,2005,ITRDB,germ202
51.54,7.53,europe,QURO,60,1867,2007,ITRDB,germ203
51.18,6.47,europe,QURO,40,1845,2005,ITRDB,germ204
51.45,6.03,europe,QUPE,50,1772,2009,ITRDB,germ205
51.06,8.01,europe,FASY,455,1838,2005,ITRDB,germ206
51.06,8.01,europe,QUPE,470,1749,2005,ITRDB,germ207
51.11,8.26,europe,PCAB,710,1841,2005,ITRDB,germ208
46.52,11.01,europe,PINE,6726,1333,1976,ITRDB,germ21
51.26,8.08,europe,FASY,350,1798,2006,ITRDB,germ210
51.26,8.07,europe,FASY,360,1799,2006,ITRDB,germ211
51.26,8.07,europe,FASY,350,1801,2006,ITRDB,germ212
51.33,6.5,europe,FASY,65,1839,2008,ITRDB,germ213
50.47,7.34,europe,PISY,275,1886,2001,ITRDB,germ214
50.47,7.31,europe,FASY,175,1872,2005,ITRDB,germ215
51.53,8.35,europe,PISY,110,1837,2005,ITRDB,germ216
53.13,14.08,europe,FASY,,1851,2009,ITRDB,germ217
53.13,14.08,europe,QURO,,1850,2009,ITRDB,germ218
53.25,13.02,europe,FASY,,1866,2009,ITRDB,germ219
53.25,13.02,europe,QURO,,1872,2009,ITRDB,germ220
53.29,10.55,europe,FASY,,1878,2009,ITRDB,germ221
53.29,10.55,europe,QURO,,1766,2009,ITRDB,germ222
50.53,11.13,europe,PSME,,1965,2015,ITRDB,germ223
51.01,7.09,europe,QURO,705,1806,1972,ITRDB,germ300
48.45,13,europe,FASY,870,1654,1951,ITRDB,germ301
55,8,europe,QURO,30,1850,1973,ITRDB,germ6
39.48,21.13,europe,PILE,1750,1673,1981,ITRDB,gree001
37.05,22.2,europe,PINI,1450,1825,1981,ITRDB,gree002
38.43,21.4,europe,ABBO,1350,1812,1981,ITRDB,gree003
37.38,22.17,europe,ABCE,1620,1832,1981,ITRDB,gree004
40.05,22.25,europe,PILE,2250,1583,1981,ITRDB,gree005
40.29,23.35,europe,QUCN,600,1740,1988,ITRDB,gree006
40.18,20.54,europe,ABCE,1500,1676,1978,ITRDB,gree007
40.18,20.54,europe,PINI,1500,1751,2003,ITRDB,gree008
36.55,22.21,europe,PINI,1400,1657,1999,ITRDB,gree009
37.54,22.23,europe,JUFO,1800,1332,2003,ITRDB,gree010
41.4,24.63,europe,PINI,1320,1706,1979,ITRDB,gree011
41.4,24.63,europe,PCAB,1710,1635,1979,ITRDB,gree012
41.46,13.49,europe, PIN,1550,1750,1987,ITRDB,ital001
41.2,13,europe,TICO,0,1878,1988,ITRDB,ital002
43.43,10.16,europe,TICO,0,1861,1988,ITRDB,ital003
44.07,10.43,europe, PCE,1650,1836,1988,ITRDB,ital004
46.32,12.04,europe,PCAB,1820,1737,1975,ITRDB,ital006
46.32,12.04,europe,PCAB,1900,1660,1975,ITRDB,ital007
43.52,11.4,europe,ABAL,1450,1827,1980,ITRDB,ital008
44.07,10.42,europe,ABAL,1400,1846,1980,ITRDB,ital009
38.1,15.55,europe,ABAL,1850,1790,1980,ITRDB,ital010
39.54,16.12,europe,ABAL,1720,1800,1980,ITRDB,ital011
42.41,13.26,europe,ABAL,1700,1654,1980,ITRDB,ital012
37.47,15.03,europe,PINI,1800,1773,1980,ITRDB,ital013
45.53,10.25,europe,PCAB,1650,1840,1980,ITRDB,ital014
39.54,16.14,europe,PILE,2000,1441,1980,ITRDB,ital015
41.47,14.02,europe,PINI,1550,1844,1980,ITRDB,ital016
43.4,11.46,europe,ABSP,1050,1539,1972,ITRDB,ital022
46,12,europe,TABA,750,1896,2005,ITRDB,ital026
42,14,europe,PIMU,2000,1901,2007,ITRDB,ital028
42.45,10.23,europe,PTLE,100,1978,2007,ITRDB,ital029
43.18,10.29,europe,PIPN,1,1926,1996,ITRDB,ital030
43.18,10.29,europe,PIPN,1,1928,1996,ITRDB,ital031
43.18,10.29,europe,PIPN,1,1929,1996,ITRDB,ital032
43.18,10.29,europe,PIPN,1,1930,1996,ITRDB,ital033
43.42,10.18,europe,PIPI,10,1953,2002,ITRDB,ital034
43.42,10.18,europe,PIPN,10,1910,2002,ITRDB,ital035
44.06,11.44,europe,FASY,983,1949,2002,ITRDB,ital036
44.05,11.45,europe,FASY,1019,1938,2002,ITRDB,ital037
44.05,11.46,europe,FASY,1075,1942,2002,ITRDB,ital038
44.05,11.47,europe,FASY,1045,1942,2002,ITRDB,ital039
46.1,10.28,europe,LADE,2150,1549,2008,ITRDB,ital040
46.05,10.34,europe,LADE,1990,1710,2008,ITRDB,ital041
46.15,10.39,europe,LADE,1910,1550,2005,ITRDB,ital042
46.14,10.36,europe,LADE,2160,1645,2004,ITRDB,ital043
41.53,14.21,europe,HEHE,,1935,2013,ITRDB,ital044
41.53,14.21,europe,QUCE,,1872,2013,ITRDB,ital045
37.48,15.02,europe,PINI,1850,1785,2013,ITRDB,ital046
37.46,15.04,europe,PINI,1700,1893,2013,ITRDB,ital047
37.47,15.03,europe,PINI,1600,1820,2014,ITRDB,ital048
37.44,14.55,europe,PINI,1670,1885,2014,ITRDB,ital049
55.42,24.07,europe,PISY,10,1445,1739,ITRDB,latv001
57.13,22.15,europe,PISY,,1900,2006,ITRDB,latv002
55.26,25.57,europe,PISY,153,2557,1991,ITRDB,lith001
55.33,21.07,europe,PCAB,10,1885,1996,ITRDB,lith003
55.04,22.4,europe,PCAB,44,1866,1995,ITRDB,lith004
54.45,23.36,europe,PCAB,60,1877,1997,ITRDB,lith005
54.48,23.36,europe,PCAB,75,1876,1998,ITRDB,lith006
54.48,23.36,europe,PCAB,70,1859,1998,ITRDB,lith007
55.51,24.28,europe,PCAB,60,1849,1999,ITRDB,lith008
55.4,25.13,europe,PCAB,100,1853,1999,ITRDB,lith009
56.04,21.09,europe,PCAB,12,1836,1997,ITRDB,lith010
55.04,22.29,europe,QURO,25,1878,2002,ITRDB,lith011
55.58,21.05,europe,PISY,12,1816,2002,ITRDB,lith012
55.26,26.02,europe,PISY,140,1890,2003,ITRDB,lith013
54.49,23.26,europe,LADE,60,1858,2006,ITRDB,lith014
56.22,23.16,europe,LADE,70,1899,2006,ITRDB,lith015
53.56,23.43,europe,LADE,100,1862,2006,ITRDB,lith016
54.41,23.3,europe,LADE,60,1865,2006,ITRDB,lith017
55.05,22.45,europe,LADE,60,1896,2006,ITRDB,lith018
54.24,22.59,europe,LADE,130,1867,2006,ITRDB,lith019
54.34,23.52,europe,LADE,90,1850,2006,ITRDB,lith020
54.24,23.27,europe,LADE,140,1862,2006,ITRDB,lith021
55.5,22.49,europe,LADE,100,1869,2006,ITRDB,lith022
55.06,24.29,europe,LADE,40,1894,2006,ITRDB,lith023
55.22,23.53,europe,LADE,70,1861,1987,ITRDB,lith024
55.28,25.14,europe,QURO,,1838,1994,ITRDB,lith025
55.06,23.48,europe,QURO,50,1803,1971,ITRDB,lith026
56.15,24.47,europe,QURO,55,1809,1974,ITRDB,lith027
54.26,23.24,europe,QURO,110,1852,1971,ITRDB,lith028
54.5,24.57,europe,QURO,135,1800,1994,ITRDB,lith029
55.03,24.45,europe,QURO,115,1800,1971,ITRDB,lith030
55.34,22.24,europe,QURO,167,1819,1971,ITRDB,lith031
55.19,23.59,europe,QURO,52,1815,1994,ITRDB,lith032
55.26,22.56,europe,QURO,132,1833,1971,ITRDB,lith033
54.36,23.01,europe,QURO,62,1840,1971,ITRDB,lith034
54.35,24.33,europe,QURO,160,1749,1969,ITRDB,lith035
55.53,22.58,europe,QURO,130,1837,1972,ITRDB,lith036
54.32,23.48,europe,QURO,90,1821,1997,ITRDB,lith037
55.05,22.57,europe,QURO,32,1841,1971,ITRDB,lith038
55.11,21.53,europe,QURO,17,1827,1971,ITRDB,lith039
56.05,21.5,europe,QURO,160,1851,1972,ITRDB,lith040
55.48,24.1,europe,QURO,60,1823,1994,ITRDB,lith041
54.34,24.16,europe,QURO,82,1731,1972,ITRDB,lith042
54.12,24.11,europe,QURO,112,1862,1996,ITRDB,lith043
55.34,24.49,europe,QURO,87,1834,1994,ITRDB,lith044
55.42,21.29,europe,QURO,60,1812,1971,ITRDB,lith045
51.55,6.1,europe,QURO,15,1888,1991,ITRDB,neth022
51.55,6.1,europe,QURO,15,1889,1991,ITRDB,neth023
51.55,6.1,europe,QURO,15,1889,1991,ITRDB,neth024
68.29,16.02,europe,PISY,200,1485,1978,ITRDB,norw001
63.57,10.53,europe,PISY,300,1776,1978,ITRDB,norw002
68.29,17.44,europe,PISY,50,1702,1978,ITRDB,norw003
69.15,20.35,europe,PISY,80,1775,1978,ITRDB,norw004
67.04,15.27,europe,PISY,40,1761,1978,ITRDB,norw005
61.25,8.59,europe,PISY,880,1754,1978,ITRDB,norw006
69.25,25.38,europe,PISY,350,1698,2001,ITRDB,norw007
69.32,18.44,europe,PISY,100,1599,1992,ITRDB,norw008
69.05,17.13,europe,PISY,150,1403,1997,ITRDB,norw009
68.48,15.44,europe,PISY,110,877,1994,ITRDB,norw010
67.36,15.2,europe,PISY,90,1550,1997,ITRDB,norw011
67.37,15.44,europe,PISY,160,1550,1997,ITRDB,norw012
60.22,11.04,europe,PISY,25,1781,1981,ITRDB,norw013
59.42,9.29,europe,PISY,400,1605,1981,ITRDB,norw014
61.43,8.28,europe,PISY,900,1600,1983,ITRDB,norw015
49.15,20,europe,PCEX,5085,1766,1965,ITRDB,pola001
49.15,19.55,europe,PCAB,1500,1699,1978,ITRDB,pola019
49.15,19.55,europe,PCAB,1500,1776,1964,ITRDB,pola020
51.21,17.28,europe,ABAL,185,1871,2002,ITRDB,pola021
49.35,19.03,europe,PCAB,1300,1687,2004,ITRDB,pola022
49.17,19.05,europe,PCAB,1000,1782,2004,ITRDB,pola023
49.17,19.05,europe,ABAL,1050,1810,2004,ITRDB,pola024
49.15,20.02,europe,PCAB,1420,1737,2004,ITRDB,pola025
49.14,20.05,europe,PCAB,1300,1773,2004,ITRDB,pola026
49.15,20.02,europe,PCAB,1480,1628,2004,ITRDB,pola027
49.15,20.04,europe,PCAB,1350,1748,2004,ITRDB,pola028
49.33,20.08,europe,PCAB,1100,1850,2003,ITRDB,pola029
49.31,19.02,europe,PCAB,1300,1627,2004,ITRDB,pola030
49.13,20.05,europe,PCAB,1330,1846,1999,ITRDB,pola031
49.14,20.05,europe,PCAB,1210,1647,2000,ITRDB,pola032
49.14,20.05,europe,PCAB,1310,1844,1999,ITRDB,pola033
49.14,20.05,europe,PCAB,1420,1862,1996,ITRDB,pola034
49.14,20.04,europe,PCAB,1370,1795,2000,ITRDB,pola035
49.14,19.02,europe,PCAB,1230,1848,1998,ITRDB,pola036
49.15,20.01,europe,PCAB,1500,1538,2004,ITRDB,pola037
49.14,20,europe,PINE,1550,1732,1969,ITRDB,pola300
45.18,23.4,europe,PCAB,1650,1804,1981,ITRDB,roma002
47.27,25.28,europe,PCAB,1480,1836,1981,ITRDB,roma003
45.33,24.4,europe,PCAB,1600,1884,1981,ITRDB,roma004w
45.33,24.02,europe,PCAB,1600,1884,1981,ITRDB,roma005
47.27,25.28,europe,PCAB,1480,1836,1981,ITRDB,roma006
45.18,23.04,europe,PCAB,1650,1821,1981,ITRDB,roma007
46.57,25.57,europe,PCAB,1790,1760,2004,ITRDB,roma008
45.37,24.04,europe,PCAB,1500,1768,2004,ITRDB,roma009
45.21,22.46,europe,PCAB,1640,1880,2004,ITRDB,roma010
45.56,14.19,europe,ABAL,550,1419,1991,ITRDB,slov001
45.46,14.17,europe,ABAL,950,1417,1994,ITRDB,slov002
45.52,14.18,europe,ABAL,600,1418,1993,ITRDB,slov003
42.4,-0.07,europe,PIMU,1870,1609,1977,ITRDB,spai001
40.48,-4.02,europe,PISY,2050,1663,1977,ITRDB,spai002
42.32,-1.3,europe,PIMU,2100,1793,1977,ITRDB,spai003
42.41,-0.34,europe,PIMU,1760,1808,1977,ITRDB,spai004
40.23,-0.4,europe,PIMU,1960,1820,1977,ITRDB,spai005
42.02,-2.42,europe,PISY,1900,1842,1977,ITRDB,spai006
36.4,-5.05,europe,ABPN,1650,1728,1982,ITRDB,spai007
40.52,-2.08,europe,PINI,1750,1610,1988,ITRDB,spai008
40.21,-2.08,europe,PINI,1250,1688,1988,ITRDB,spai009
40.18,-2.08,europe,PINI,1350,1615,1988,ITRDB,spai010
40.11,-2.05,europe,PINI,1500,1485,1988,ITRDB,spai011
40.52,-4.06,europe,PISY,1950,1527,1988,ITRDB,spai012
40.01,-0.07,europe,PISY,1900,1685,1992,ITRDB,spai013
41.01,-0.07,europe,PISY,1630,1787,1992,ITRDB,spai014
41.01,-0.07,europe,PISY,1525,1791,1992,ITRDB,spai015
40.29,-4.47,europe,PINI,1450,1667,1988,ITRDB,spai016
40.26,-4.47,europe,PINI,1350,1754,1991,ITRDB,spai017
40.26,-4.56,europe,PINI,1500,1689,1989,ITRDB,spai018
40.47,-4,europe,PINI,1600,1523,1988,ITRDB,spai019
40.4,-0.2,europe,PISY,1650,1763,1991,ITRDB,spai020
40.52,-4.12,europe,PISY,1650,1715,1988,ITRDB,spai021
40.18,-1.2,europe,PIPI,1225,4018,-120,ITRDB,spai022
40.17,-1.27,europe,MIX ,1550,4017,-127,ITRDB,spai023
42.5,-0.47,europe,PISY,1275,4250,-47,ITRDB,spai024
37.57,-2.56,europe,PINI,1405,3757,-256,ITRDB,spai025
37.49,-2.57,europe,PINI,1800,3749,-257,ITRDB,spai026
37.5,-2.56,europe,PINI,1450,3750,-256,ITRDB,spai027
37.58,-2.56,europe,PIPI,1380,3758,-256,ITRDB,spai028
40.09,-1.54,europe,PINI,1385,4009,-154,ITRDB,spai029
40.2,-1.59,europe,PISY,1400,4020,-159,ITRDB,spai030
40,-1.59,europe,PINI,1225,4000,-159,ITRDB,spai031
